System,Iteration,NoiseType,NoiseLevel,Miner,Precision,LogFitness,Generalization,Simplicity
RTFMS,8,i,2.0,inductive,0.37716520280342936,1.0,0.15746295477752625,0.37199602780536245
RTFMS,8,s,0.5,alpha,0.3823419350493943,0.4221001500627034,0.03055679401200373,1.0
RTFMS,8,s,0.5,heuristic,0.983406244817704,0.9359655924354591,0.12154539427280386,0.3689759036144578
RTFMS,8,s,0.5,inductive,0.3820098048012577,1.0,0.1849706836075693,0.40548340548340545
RTFMS,8,s,1.0,alpha,0.44227143381374057,0.42283093021255624,0.07910191616576356,1.0
RTFMS,8,s,1.0,heuristic,0.9874260128362183,0.9359172716983313,0.09522691860625043,0.4090660841070453
RTFMS,8,s,1.0,inductive,0.435724915887687,1.0,0.1593184864803182,0.3846153846153846
RTFMS,8,s,1.5,alpha,0.4469169602818883,0.4230102833103419,0.09133353069112915,1.0
RTFMS,8,s,1.5,heuristic,0.9858393097983422,0.9428341207814925,0.09073716957331412,0.41528925619834706
RTFMS,8,s,1.5,inductive,0.32369340084362563,1.0,0.15412770898177708,0.3802888269571827
RTFMS,8,s,2.0,alpha,0.45654195543985576,0.42318817335994463,0.09764740706595787,1.0
RTFMS,8,s,2.0,heuristic,0.9850319065280548,0.942773916949303,0.0900924283701744,0.4164362905252576
RTFMS,8,s,2.0,inductive,0.3286764473098305,1.0,0.15250260656371872,0.3799126637554585
RTFMS,8,o,0.5,alpha,0.8884767816411395,0.3137240669095323,0.9855500389488964,0.46341463414634143
RTFMS,8,o,0.5,heuristic,0.9994154799042116,0.9360269632739056,0.8821704392383862,0.5220125786163522
RTFMS,8,o,0.5,inductive,0.7924486858554043,1.0,0.9846105886874412,0.6198347107438017
RTFMS,8,o,1.0,alpha,0.9999441409138546,0.29576988686219297,0.9855500389488964,0.4
RTFMS,8,o,1.0,heuristic,0.9994934119027116,0.9354372266899609,0.8503872076472851,0.5176470588235295
RTFMS,8,o,1.0,inductive,0.8776417620529915,1.0,0.9894478218289726,0.6140350877192983
RTFMS,8,o,1.5,alpha,0.9999215330578567,0.30387864902255507,0.9855500389488964,0.40425531914893614
RTFMS,8,o,1.5,heuristic,0.999480143341024,0.9348539618735533,0.8685456321949794,0.5176470588235295
RTFMS,8,o,1.5,inductive,0.8767726228786833,1.0,0.9893790451255918,0.6140350877192983
RTFMS,8,o,2.0,alpha,0.9999029155910911,0.30387764769576475,0.9855500389488964,0.40425531914893614
RTFMS,8,o,2.0,heuristic,0.999451300324897,0.9345974356366855,0.8731047522885229,0.5144508670520231
RTFMS,8,o,2.0,inductive,0.8909472163655863,1.0,0.9623047464254461,0.6074766355140188
RTFMS,8,i-a-o-s,0.5,alpha,0.3536044366603045,0.4213333634663631,0.06220711579056448,1.0
RTFMS,8,i-a-o-s,0.5,heuristic,0.9799464237344921,0.9476558275329705,0.22529650323055717,0.38440111420612816
RTFMS,8,i-a-o-s,0.5,inductive,0.37074112730108755,1.0,0.29330022134388867,0.43049932523616735
RTFMS,8,i-a-o-s,1.0,alpha,0.36130241844194355,0.419955556178509,0.09468618187119504,1.0
RTFMS,8,i-a-o-s,1.0,heuristic,0.9771340986520622,0.9474945509924475,0.151086326160227,0.3992443324937028
RTFMS,8,i-a-o-s,1.0,inductive,0.36729431328238693,1.0,0.24008066316740695,0.40093603744149764
RTFMS,8,i-a-o-s,1.5,alpha,0.3654528700935594,0.42223984949822096,0.10515544589880299,1.0
RTFMS,8,i-a-o-s,1.5,heuristic,0.9846194886950097,0.9449549758585345,0.12304941701688454,0.40659340659340654
RTFMS,8,i-a-o-s,1.5,inductive,0.36518382430853813,1.0,0.214386071631266,0.38666666666666666
RTFMS,8,i-a-o-s,2.0,alpha,0.39162778629059125,0.42233682163351893,0.10921366677973565,1.0
RTFMS,8,i-a-o-s,2.0,heuristic,0.9867629419952378,0.9447798944584078,0.11052077973570673,0.4093097913322632
RTFMS,8,i-a-o-s,2.0,inductive,0.37486622528090463,1.0,0.1986599775229192,0.3808957590170432
RTFMS,9,a,0.5,alpha,0.4286918257898452,0.5758265448605109,0.985538762328678,0.4642857142857143
RTFMS,9,a,0.5,heuristic,0.996819169846413,0.9393351169291684,0.9086066705738444,0.5384615384615384
RTFMS,9,a,0.5,inductive,0.5755509453419958,1.0,0.9165387730660336,0.6271186440677966
RTFMS,9,a,1.0,alpha,0.42881825715074917,0.5877755794938617,0.9855224376314218,0.4576271186440678
RTFMS,9,a,1.0,heuristic,0.999034033827274,0.9365422036686162,0.8910144671929874,0.5310344827586208
RTFMS,9,a,1.0,inductive,0.6041042902554068,1.0,0.9413441449386278,0.6271186440677966
RTFMS,9,a,1.5,alpha,0.42894146796917987,0.5672383878246194,0.98551881027308,0.4426229508196722
RTFMS,9,a,1.5,heuristic,0.9992788653941646,0.9366846944879778,0.8725194983211884,0.5270270270270271
RTFMS,9,a,1.5,inductive,0.6327223498589395,1.0,0.9470975420482174,0.6271186440677966
RTFMS,9,a,2.0,alpha,0.42906650063313023,0.5581226424674369,0.9855123282062972,0.42857142857142855
RTFMS,9,a,2.0,heuristic,0.9992227211296142,0.936550052978987,0.8729894344015376,0.5231788079470199
RTFMS,9,a,2.0,inductive,0.6326414108410774,1.0,0.9485240638688716,0.6271186440677966
RTFMS,9,i,0.5,alpha,0.2594516046231695,0.41728112954579955,0.03313683165701786,1.0
RTFMS,9,i,0.5,heuristic,0.9728072964697045,0.9477423015796753,0.1297394943793263,0.37360890302066774
RTFMS,9,i,0.5,inductive,0.37197587105627383,1.0,0.1736390536675908,0.403125
RTFMS,9,i,1.0,alpha,0.29626825418874203,0.4217594491454452,0.0795549290821016,1.0
RTFMS,9,i,1.0,heuristic,0.9843638078276218,0.9477483717645372,0.09982185226695317,0.40074441687344914
RTFMS,9,i,1.0,inductive,0.3747994683941175,1.0,0.1743006476493386,0.38118022328548645
RTFMS,9,i,1.5,alpha,0.31068060157598465,0.42169211120674643,0.09321647889204188,1.0
RTFMS,9,i,1.5,heuristic,0.9791756339152091,0.9475087180223494,0.09252916213876117,0.41010177157934413
RTFMS,9,i,1.5,inductive,0.364324766848797,1.0,0.1655031909172905,0.3743644634733743
RTFMS,9,i,2.0,alpha,0.3226725383267648,0.4214384670192393,0.09815915720834989,1.0
RTFMS,9,i,2.0,heuristic,0.9790414758154264,0.9474073832544987,0.08690100957544633,0.4151428958417987
RTFMS,9,i,2.0,inductive,0.3766514150032798,1.0,0.14899299970115054,0.36465781409601633
RTFMS,9,s,0.5,alpha,0.41304005931011734,0.42180080847996804,0.03035173680233605,1.0
RTFMS,9,s,0.5,heuristic,0.9812526078510613,0.941630849285056,0.12314704375788699,0.3703971119133574
RTFMS,9,s,0.5,inductive,0.420478384969706,1.0,0.18334493458158885,0.4076655052264808
RTFMS,9,s,1.0,alpha,0.4559952100348048,0.4225087801397403,0.08111646927242377,1.0
RTFMS,9,s,1.0,heuristic,0.9811351627540252,0.9476600123704655,0.10051394052638485,0.4061718098415346
RTFMS,9,s,1.0,inductive,0.44162134652289653,1.0,0.1828823170988808,0.38895152198421645
RTFMS,9,s,1.5,alpha,0.4695110191154289,0.42268777755496495,0.09208306137206446,1.0
RTFMS,9,s,1.5,heuristic,0.9821622394704773,0.9476224585195763,0.09558931735649567,0.4105409153952843
RTFMS,9,s,1.5,inductive,0.44863645577944233,1.0,0.16220870872556492,0.3745492014425554
RTFMS,9,s,2.0,alpha,0.4584397854375556,0.4228842848052815,0.09975555362264521,1.0
RTFMS,9,s,2.0,heuristic,0.9816835728443846,0.9475774032921074,0.09166410889544752,0.4166250624063904
RTFMS,9,s,2.0,inductive,0.37407182626406255,1.0,0.15839560147073772,0.3716047004430746
RTFMS,9,o,0.5,alpha,0.88845608960424,0.2960998083146176,0.9855500389488964,0.4166666666666667
RTFMS,9,o,0.5,heuristic,0.9959798474757583,0.9389190464287637,0.8955785808363795,0.5225806451612903
RTFMS,9,o,0.5,inductive,0.792464960240044,1.0,0.9873701339848152,0.6068376068376068
RTFMS,9,o,1.0,alpha,0.8324669299647127,0.28547137756374663,0.9855500389488964,0.45454545454545453
RTFMS,9,o,1.0,heuristic,0.9993665398277064,0.935682057406279,0.897174147052077,0.5159235668789809
RTFMS,9,o,1.0,inductive,0.8053858801875797,1.0,0.9873701339848152,0.6068376068376068
RTFMS,9,o,1.5,alpha,0.8320737741292552,0.2942735504888823,0.9855500389488964,0.46341463414634143
RTFMS,9,o,1.5,heuristic,0.9992990939907395,0.9353639077367426,0.8999580637906915,0.5159235668789809
RTFMS,9,o,1.5,inductive,0.8043403360644451,1.0,0.9823072065297355,0.6068376068376068
RTFMS,9,o,2.0,alpha,0.898748941824099,0.37270382395240914,0.9855500389488964,0.4444444444444444
RTFMS,9,o,2.0,heuristic,0.9993853562043757,0.9347740005567162,0.8433154001509868,0.5144508670520231
RTFMS,9,o,2.0,inductive,0.8624778381740934,1.0,0.981528633765064,0.6000000000000001
RTFMS,9,i-a-o-s,0.5,alpha,0.3120559929397777,0.4191180906534616,0.05331409760523231,1.0
RTFMS,9,i-a-o-s,0.5,heuristic,0.9723862436684904,0.9477384147359642,0.1838747979032972,0.3993250843644544
RTFMS,9,i-a-o-s,0.5,inductive,0.34113407092357984,1.0,0.25144973897494705,0.43624161073825507
RTFMS,9,i-a-o-s,1.0,alpha,0.3533305925531912,0.41893410780164336,0.08148959715997728,1.0
RTFMS,9,i-a-o-s,1.0,heuristic,0.977653691094271,0.9475876603866962,0.12390306964045894,0.4079014879425346
RTFMS,9,i-a-o-s,1.0,inductive,0.3506815443441721,1.0,0.20931090583607903,0.40125786163522015
RTFMS,9,i-a-o-s,1.5,alpha,0.37070563684893165,0.41904843554523025,0.09039109179199778,1.0
RTFMS,9,i-a-o-s,1.5,heuristic,0.9791000242599089,0.9474325122931934,0.10983249310658227,0.4047452896022331
RTFMS,9,i-a-o-s,1.5,inductive,0.3602048652444273,1.0,0.1896074661025975,0.38911381016644175
RTFMS,9,i-a-o-s,2.0,alpha,0.38195826022936785,0.4191435156982691,0.09710579582668322,1.0
RTFMS,9,i-a-o-s,2.0,heuristic,0.9825075318192846,0.9448972997497664,0.10031210386392397,0.40967320261437906
RTFMS,9,i-a-o-s,2.0,inductive,0.37171487342864795,1.0,0.17765505176013308,0.3803418803418803
RTFMS,10,a,0.5,alpha,0.4286839341967098,0.5878971143358349,0.9855372208337682,0.4576271186440678
RTFMS,10,a,0.5,heuristic,0.9944032125641171,0.9393616606052015,0.8846562651248203,0.5405405405405405
RTFMS,10,a,0.5,inductive,0.6038759550196392,1.0,0.9673157959307728,0.6226415094339623
RTFMS,10,a,1.0,alpha,0.4288063876209369,0.5787895824584608,0.9855208846123271,0.4426229508196722
RTFMS,10,a,1.0,heuristic,0.9944746839769905,0.9393488769252129,0.9091733636910849,0.5342465753424658
RTFMS,10,a,1.0,inductive,0.604059379553102,1.0,0.9694010766505161,0.6226415094339623
RTFMS,10,a,1.5,alpha,0.4289258735870898,0.5786666989079061,0.9855147644468549,0.4426229508196722
RTFMS,10,a,1.5,heuristic,0.9943290472554952,0.9393519892261701,0.8896841271106346,0.5364238410596027
RTFMS,10,a,1.5,inductive,0.6036305537156794,1.0,0.9497001707572638,0.6206896551724138
RTFMS,10,a,2.0,alpha,0.4290527895749947,0.6113875947476006,0.9855077259426293,0.411764705882353
RTFMS,10,a,2.0,heuristic,0.9941760525019653,0.9395374112526982,0.9102323539274424,0.5342465753424658
RTFMS,10,a,2.0,inductive,0.6192659411211936,1.0,0.9558056666496005,0.6206896551724138
RTFMS,10,i,0.5,alpha,0.29992248551810397,0.4487019278853468,0.03209972107628789,1.0
RTFMS,10,i,0.5,heuristic,0.9862860803132208,0.9476752280202057,0.11910164831861247,0.3719124911785462
RTFMS,10,i,0.5,inductive,0.3937428911590426,1.0,0.16760252130398268,0.39475549255846915
RTFMS,10,i,1.0,alpha,0.30894428336522495,0.4484230005719767,0.08061320483718004,1.0
RTFMS,10,i,1.0,heuristic,0.9803866877010105,0.9475416337768121,0.09941394578323126,0.40822235089751013
RTFMS,10,i,1.0,inductive,0.38446951733922774,1.0,0.15995650311794862,0.3804637020144432
RTFMS,10,i,1.5,alpha,0.319902286999295,0.44795062349886094,0.09098920072125649,1.0
RTFMS,10,i,1.5,heuristic,0.9753548327448477,0.9474475938587485,0.09170527304354192,0.4166072701354241
RTFMS,10,i,1.5,inductive,0.37978910243675557,1.0,0.15670248263662867,0.3788293897882939
RTFMS,10,i,2.0,alpha,0.32333447935330506,0.4476931606008172,0.09845387316813514,1.0
RTFMS,10,i,2.0,heuristic,0.974107400193955,0.9473522034676833,0.08799253763090276,0.41913676547061884
RTFMS,10,i,2.0,inductive,0.37103597179181425,1.0,0.1572667451471731,0.37598795634173876
RTFMS,10,s,0.5,alpha,0.3868962389167774,0.4222128391092387,0.02935288050452911,1.0
RTFMS,10,s,0.5,heuristic,0.9687426399323134,0.9388169300063083,0.12187408385366127,0.36534133533383345
RTFMS,10,s,0.5,inductive,0.39410788821695164,1.0,0.17349098960574072,0.39710144927536234
RTFMS,10,s,1.0,alpha,0.4186130854903024,0.42267193616673787,0.07631545477610868,1.0
RTFMS,10,s,1.0,heuristic,0.9789818184699619,0.9387288934540877,0.09771420922516749,0.39669660967835413
RTFMS,10,s,1.0,inductive,0.4141009093682967,1.0,0.16711513914261267,0.37946768060836505
RTFMS,10,s,1.5,alpha,0.4468681570495905,0.42285321981424906,0.0942868007594927,1.0
RTFMS,10,s,1.5,heuristic,0.9817992953196857,0.938652419852042,0.09092489052460673,0.41219258746103227
RTFMS,10,s,1.5,inductive,0.42384483857439015,1.0,0.15877160634262188,0.37193073145515637
RTFMS,10,s,2.0,alpha,0.4571806621645007,0.42287564446842646,0.09735377160572989,1.0
RTFMS,10,s,2.0,heuristic,0.9814504429331075,0.9385900003730967,0.08810022704394305,0.4129340714645194
RTFMS,10,s,2.0,inductive,0.43216904290939107,1.0,0.14761822515203338,0.3651718112987769
RTFMS,10,o,0.5,alpha,0.9999720704197816,0.28811963858772865,0.9855500389488964,0.4230769230769231
RTFMS,10,o,0.5,heuristic,0.9994752131623207,0.9360307866341975,0.8566059585625192,0.5185185185185186
RTFMS,10,o,0.5,inductive,0.7629646636120088,1.0,0.9789307883440383,0.6000000000000001
RTFMS,10,o,1.0,alpha,0.9999490197947271,0.31329426483854333,0.9855500389488964,0.42857142857142855
RTFMS,10,o,1.0,heuristic,0.9994614496325948,0.9356035766817146,0.8722141370333747,0.5185185185185186
RTFMS,10,o,1.0,inductive,0.7627502591074373,1.0,0.9789464925118323,0.6000000000000001
RTFMS,10,o,1.5,alpha,1.0,0.3167961380547315,0.9855500389488964,0.411764705882353
RTFMS,10,o,1.5,heuristic,0.9994736565919344,0.9351442574333284,0.8658543319736601,0.5176470588235295
RTFMS,10,o,1.5,inductive,0.7903638553921606,1.0,0.9565590671933359,0.6074766355140188
RTFMS,10,o,2.0,alpha,1.0,0.3167961380547315,0.9855500389488964,0.411764705882353
RTFMS,10,o,2.0,heuristic,0.9994344923587504,0.9347046198875948,0.8865646953776323,0.5151515151515151
RTFMS,10,o,2.0,inductive,0.7893443663359152,1.0,0.9565590671933359,0.6074766355140188
RTFMS,10,i-a-o-s,0.5,alpha,0.32625303548678297,0.42210926967942003,0.056641170741879576,1.0
RTFMS,10,i-a-o-s,0.5,heuristic,0.9865550244896076,0.9478201900037446,0.20701854516292428,0.39331619537275064
RTFMS,10,i-a-o-s,0.5,inductive,0.38187813778610546,1.0,0.28806466907963324,0.4427020506634499
RTFMS,10,i-a-o-s,1.0,alpha,0.35362862453246047,0.42096354335515307,0.09373627945400875,1.0
RTFMS,10,i-a-o-s,1.0,heuristic,0.9752734885145716,0.9475646989103853,0.1310475343170464,0.40890269151138714
RTFMS,10,i-a-o-s,1.0,inductive,0.35971689914531213,1.0,0.23069985886448452,0.4035549703752469
RTFMS,10,i-a-o-s,1.5,alpha,0.35601225635689016,0.4225920731261608,0.10034835204868842,1.0
RTFMS,10,i-a-o-s,1.5,heuristic,0.9822978440798633,0.9450413174124287,0.1104913553502096,0.4141145139813582
RTFMS,10,i-a-o-s,1.5,inductive,0.3572719811388825,1.0,0.20015339745932703,0.38873499538319484
RTFMS,10,i-a-o-s,2.0,alpha,0.3753618070136674,0.4224372794244102,0.1030191203541353,1.0
RTFMS,10,i-a-o-s,2.0,heuristic,0.9769991528663716,0.9448771315575433,0.10259245681162177,0.4138691497182063
RTFMS,10,i-a-o-s,2.0,inductive,0.36653321255120885,1.0,0.18510513753567148,0.385104129897635
BPIC2012,n/a,n/a,0.0,alpha,0.10502453133720147,0.5586479208127507,0.9735932409545103,0.9444444444444446
BPIC2012,n/a,n/a,0.0,heuristic,0.31220890274300683,0.9767274991718963,0.9157237212926991,0.5576036866359447
BPIC2012,n/a,n/a,0.0,inductive,0.12905195828600968,0.973429613099393,0.9475973827083886,0.6111111111111112
BPIC2012,1,a,0.5,alpha,0.14289925967984973,0.42033570342740895,0.9735821991683972,0.5588235294117647
BPIC2012,1,a,0.5,heuristic,0.3638134497603698,0.9765620925550933,0.8647707312754043,0.5390946502057613
BPIC2012,1,a,0.5,inductive,0.13322254325667227,0.9982210290862186,0.8759929792617469,0.5841584158415842
BPIC2012,1,a,1.0,alpha,0.18529079464141607,0.4147292583488203,0.9735740267282988,0.47500000000000003
BPIC2012,1,a,1.0,heuristic,0.37689440205142644,0.9748188163573013,0.8301533708739575,0.5238095238095238
BPIC2012,1,a,1.0,inductive,0.13049447032639505,0.9999930982715035,0.9098549540768749,0.5879396984924623
BPIC2012,1,a,1.5,alpha,0.15401544038036064,0.39194511253352454,0.9735675886670061,0.41052631578947374
BPIC2012,1,a,1.5,heuristic,0.3824447814926013,0.9725751313001048,0.8341837432209387,0.52
BPIC2012,1,a,1.5,inductive,0.15894510145022767,0.9999963434388495,0.9114853414472451,0.5730337078651685
BPIC2012,1,a,2.0,alpha,0.15410022343178265,0.3918130659948617,0.9735616518687125,0.41052631578947374
BPIC2012,1,a,2.0,heuristic,0.38575232543495075,0.9725278301043478,0.8401970177994327,0.52
BPIC2012,1,a,2.0,inductive,0.16129788905712605,0.9999954262547612,0.9229869866643075,0.5730337078651685
BPIC2012,1,i,0.5,alpha,0.03928315365585233,0.4006648968072537,0.16855505053244302,1.0
BPIC2012,1,i,0.5,heuristic,0.2123659229043996,0.9707304480326686,0.39219027309732846,0.4825870646766169
BPIC2012,1,i,0.5,inductive,0.05160465665197089,1.0,0.5469231323782677,0.6235595390524967
BPIC2012,1,i,1.0,alpha,0.02828960079120424,0.2672082903643966,0.12011335156847769,1.0
BPIC2012,1,i,1.0,heuristic,0.1473545663611503,0.9688581003482053,0.20978738172477418,0.475187969924812
BPIC2012,1,i,1.0,inductive,0.032720062967844576,1.0,0.4005984456981694,0.6154910096818811
BPIC2012,1,i,1.5,alpha,0.03184501471011714,0.2558155425170991,0.10896018715183142,1.0
BPIC2012,1,i,1.5,heuristic,0.14855641737284975,0.9688196104743455,0.16053517885877533,0.4942886812045691
BPIC2012,1,i,1.5,inductive,0.029243073532365438,0.999991708975567,0.3631421081807088,0.6071964017991004
BPIC2012,1,i,2.0,alpha,0.03067805289486525,0.2522296393204485,0.11054620646371627,1.0
BPIC2012,1,i,2.0,heuristic,0.13451913062584653,0.9673533236800085,0.13382639910518657,0.4890130353817505
BPIC2012,1,i,2.0,inductive,0.024569998522788072,0.9450591156895665,0.3396413983128177,0.5993930197268589
BPIC2012,1,s,0.5,alpha,0.06777541781034535,0.3052941272759106,0.1559078623372746,1.0
BPIC2012,1,s,0.5,heuristic,0.20468382716201317,0.9676044140049891,0.3791141448662628,0.47320061255742724
BPIC2012,1,s,0.5,inductive,0.057687677052500996,1.0,0.5494700093606172,0.6141176470588235
BPIC2012,1,s,1.0,alpha,0.0876123280690615,0.19849937563321074,0.13286278467821622,1.0
BPIC2012,1,s,1.0,heuristic,0.2004957176645472,0.9675381479877488,0.21513814273446497,0.496996996996997
BPIC2012,1,s,1.0,inductive,0.035738513003579775,0.9999971309287164,0.4093968663029771,0.5686274509803921
